Sitio,Grupo,Tipo,Fecha,Transecto,Bloque,Numero,SHJ_ID,FVE_ID,DFM_ID,Final_ID,Codigo,Largo,Swab,Dedo,Recap,Foto,Muerto,Notas,sample_date,year
DG-C,Gavilanes,C,09/11/22,2,D,660,priach,priach,priach,priach,0003,2,Y,Y,N,650,NA,"correcto, error when sorting bags",2022-11-09,2022
DG-C,Gavilanes,C,09/11/22,4,A,661,priach,priach,priach,priach,0003,2.6,Y,Y,N,642,NA,NA,2022-11-09,2022
DG-C,Gavilanes,C,09/11/22,4,B,662,priach,priach,priach,priach,0003,3.8,Y,Y,N,662,NA,NA,2022-11-09,2022
DG-C,Gavilanes,C,09/11/22,4,B,663,priach,priach,priach,priach,0003,2.6,Y,Y,N,R99,NA,NA,2022-11-09,2022
DG-C,Gavilanes,C,09/11/22,4,B,664,priach,priach,priach,priach,0003,2.5,Y,Y,N,664,NA,NA,2022-11-09,2022
DG-C,Gavilanes,C,09/11/22,4,B,665,priach,priach,priach,priach,0003,4.2,Y,Y,N,642,NA,NA,2022-11-09,2022
DG-C,Gavilanes,C,09/11/22,4,C,666,priach,priach,priach,priach,0003,3.9,Y,Y,N,650,NA,NA,2022-11-09,2022
DG-C,Gavilanes,C,09/11/22,4,C,667,priach,priach,priach,priach,0003,2.5,Y,Y,N,642,NA,NA,2022-11-09,2022
DG-C,Gavilanes,C,09/11/22,4,C,668,priach,priach,priach,priach,0003,2.3,Y,Y,N,662,NA,NA,2022-11-09,2022
DG-C,Gavilanes,C,09/11/22,4,D,669,priach,priach,priach,priach,0003,3.3,Y,Y,N,650,NA,bloque es corecto,2022-11-09,2022
DG-C,Gavilanes,C,09/11/22,4,C,670,priach,priach,priach,priach,0003,2.6,Y,Y,N,R97,NA,NA,2022-11-09,2022
DG-C,Gavilanes,C,09/11/22,4,D,671,priach,priach,priach,priach,0003,2.5,Y,Y,N,642,NA,NA,2022-11-09,2022
DG-C,Gavilanes,C,09/11/22,4,D,672,priach,priach,priach,priach,0003,3.5,Y,Y,N,650,NA,NA,2022-11-09,2022
DG-N,Gavilanes,N,09/11/22,1,A,673,priach,priach,priach,priach,0002,3.9,Y,Y,N,662,NA,NA,2022-11-09,2022
DG-N,Gavilanes,N,09/11/22,1,A,674,cralon,pri?,priach,priach,0020 + 0002,3,Y,Y,N,674,NA,NA,2022-11-09,2022
DG-N,Gavilanes,N,09/11/22,1,B,675,priach,priach,priach,priach,0002,2.7,Y,Y,N,R99,NA,NA,2022-11-09,2022
DG-N,Gavilanes,N,09/11/22,1,B,676,priach,priach,priach,priach,0002,2.6,Y,Y,N,650,NA,NA,2022-11-09,2022
DG-N,Gavilanes,N,09/11/22,1,C,677,priach,priach,priach,priach,0002,3.6,Y,Y,N,677,NA,NA,2022-11-09,2022
DG-N,Gavilanes,N,09/11/22,1,D,678,priach,priach,priach,priach,0002,1.9,Y,Y,N,650,NA,NA,2022-11-09,2022
DG-N,Gavilanes,N,09/11/22,1,D,679,priach,priach,priach,priach,0002,4.4,Y,Y,N,662,NA,NA,2022-11-09,2022
DG-N,Gavilanes,N,09/11/22,2,A,680,priach,priach,priach,priach,0002,2.6,Y,Y,N,650,NA,NA,2022-11-09,2022
DG-N,Gavilanes,N,09/11/22,2,A,681,priach,priach,priach,priach,0002,3.5,Y,Y,N,662,NA,NA,2022-11-09,2022
DG-N,Gavilanes,N,09/11/22,2,B,682,priach,priach,priach,priach,0002,2.6,Y,Y,N,662,NA,NA,2022-11-09,2022
DG-N,Gavilanes,N,09/11/22,2,B,683,priach,priach,priach,priach,0002,2.7,Y,Y,N,683,NA,NA,2022-11-09,2022
DG-N,Gavilanes,N,09/11/22,2,C,684,priach,priach,priach,priach,0002,3,Y,Y,N,684,NA,NA,2022-11-09,2022
DG-N,Gavilanes,N,09/11/22,3,A,685,priach,priach,priach,priach,0002,2.6,Y,Y,N,685,NA,NA,2022-11-09,2022
DG-N,Gavilanes,N,09/11/22,3,B,686,priach,priach,priach,priach,0002,2.2,Y,Y,N,R97,NA,NA,2022-11-09,2022
DG-N,Gavilanes,N,09/11/22,3,B,687,priach,priach,priach,priach,0002,2.7,Y,Y,N,684,NA,NA,2022-11-09,2022
DG-N,Gavilanes,N,09/11/22,3,B,688,priach,priach,priach,priach,0002,2.5,Y,Y,N,650,NA,NA,2022-11-09,2022
DG-N,Gavilanes,N,09/11/22,3,C,689,priach,priach,priach,priach,0002,2.8,Y,Y,N,689,NA,NA,2022-11-09,2022
DG-N,Gavilanes,N,09/11/22,3,D,690,priach,priach,priach,priach,0002,2.3,Y,Y,N,690,NA,NA,2022-11-09,2022
DG-N,Gavilanes,N,09/11/22,3,D,691,priach,priach,priach,priach,0020 + 0002,2.7,Y,Y,N,684,NA,pata deformada,2022-11-09,2022
DG-N,Gavilanes,N,09/11/22,4,A,692,priach,priach,priach,priach,0002,2.2,Y,Y,N,650,NA,NA,2022-11-09,2022
DG-N,Gavilanes,N,09/11/22,4,B,693,priach,priach,priach,priach,0002,2.3,Y,Y,N,650,NA,NA,2022-11-09,2022
DG-N,Gavilanes,N,09/11/22,4,C,694,priach,priach,priach,priach,0002,3.1,Y,Y,N,662,NA,NA,2022-11-09,2022
DG-N,Gavilanes,N,09/11/22,4,C,695,priach,priach,priach,priach,0020 + 0002,2.6,Y,Y,N,684,NA,NA,2022-11-09,2022
DG-N,Gavilanes,N,09/11/22,4,D,696,priach,priach,priach,priach,0002,4,Y,Y,N,R97,NA,NA,2022-11-09,2022
DG-B,Gavilanes,B,10/11/22,1,B,697,priach,priach,priach,priach,0005,2.3,Y,Y,N,697,NA,NA,2022-11-10,2022
DG-B,Gavilanes,B,10/11/22,1,D,698,epibou,epibou,epibou,epiesp,0005,1.5,Y,Y,N,698,NA,NA,2022-11-10,2022
DG-B,Gavilanes,B,10/11/22,1,D,699,cralon,cralon,priach,priach,0005,2.5,Y,Y,N,699,NA,NA,2022-11-10,2022
DG-B,Gavilanes,B,10/11/22,2,A,700,priach,priach,priach,priach,0005,2.5,Y,Y,N,697,NA,NA,2022-11-10,2022
DG-B,Gavilanes,B,10/11/22,2,D,701,priach,priach,priach,priach,0005,4,Y,Y,N,R114,NA,NA,2022-11-10,2022
DG-B,Gavilanes,B,10/11/22,3,C,702,priach,priach,priach,priach,0005,2.5,Y,Y,N,R113,NA,NA,2022-11-10,2022
DG-B,Gavilanes,B,10/11/22,4,A,703,priach,priach,priach,priach,0005,2.5,Y,Y,N,R113,NA,NA,2022-11-10,2022
DG-B,Gavilanes,B,10/11/22,4,A,704,priros,pri?,prilatid,prilatid,0005,2.2,Y,Y,N,704,colectado,Pristmantis latidiscus - llevado a la USFQ,2022-11-10,2022
DG-B,Gavilanes,B,10/11/22,4,C,705,priach,priach,priach,priach,0005,3.5,Y,Y,N,R114,NA,NA,2022-11-10,2022
DG-V,Gavilanes,V,10/11/22,1,C,706,cralon,pri?,priach,priach,0020,2.7,Y,Y,N,R115,NA,NA,2022-11-10,2022
DG-V,Gavilanes,V,10/11/22,1,D,707,priach,priach,priach,priach,0020,2.5,Y,Y,N,R113,NA,NA,2022-11-10,2022
DG-V,Gavilanes,V,10/11/22,1,D,708,priach,priach,priach,priach,0020,3.6,Y,Y,N,697,NA,NA,2022-11-10,2022
DG-V,Gavilanes,V,10/11/22,2,B,709,priach,priach,priach,priach,0020,2.5,Y,Y,N,709,NA,NA,2022-11-10,2022
DG-V,Gavilanes,V,10/11/22,3,A,710,priach,priach,priach,priach,0020,2.6,Y,Y,N,697,NA,NA,2022-11-10,2022
DG-V,Gavilanes,V,10/11/22,4,A,711,epibou,epibou,epibou,epiesp,0020,1.7,Y,Y,N,698,NA,NA,2022-11-10,2022
DG-V,Gavilanes,V,10/11/22,4,C,712,priach,priach,priach,priach,0020,3,Y,Y,N,R116,NA,NA,2022-11-10,2022
DG-V,Gavilanes,V,10/11/22,4,D,713,oopsyl,oopsyl,oopsyl,oopsyl,0020,2.8,Y,Y,N,713,NA,NA,2022-11-10,2022
DG-C,Gavilanes,C,11/11/22,1,B,714,priach,priach,priach,priach,0030 + 0003,2.3,Y,Y,N,714,NA,NA,2022-11-11,2022
DG-C,Gavilanes,C,11/11/22,1,C,715,priach,priach,priach,priach,0003,2.7,Y,Y,N,R127,NA,NA,2022-11-11,2022
DG-C,Gavilanes,C,11/11/22,1,D,716,priach,priach,priach,priach,0003,2.5,Y,Y,N,R127,NA,NA,2022-11-11,2022
DG-C,Gavilanes,C,11/11/22,1,D,717,cralon,cralon,cralon,cralon,0003,2.6,Y,Y,N,717,NA,NA,2022-11-11,2022
DG-C,Gavilanes,C,11/11/22,1,D,718,priach,priach,priach,priach,0003,2.6,Y,Y,N,R127,NA,NA,2022-11-11,2022
DG-C,Gavilanes,C,11/11/22,2,A,719,priach,priach,priach,priach,0003,2.5,Y,Y,N,R128,NA,NA,2022-11-11,2022
DG-C,Gavilanes,C,11/11/22,2,B,720,priach,priach,priach,priach,0003,3.7,Y,Y,N,714,NA,NA,2022-11-11,2022
DG-C,Gavilanes,C,11/11/22,2,C,721,priach,priach,priach,priach,0003,2.7,Y,Y,N,R127,NA,NA,2022-11-11,2022
DG-C,Gavilanes,C,11/11/22,2,C,722,priach,priach,priach,priach,0003,2.4,Y,Y,N,R127,NA,NA,2022-11-11,2022
DG-C,Gavilanes,C,11/11/22,2,D,723,priach,priach,priach,priach,0003,2.8,Y,Y,N,R128,NA,NA,2022-11-11,2022
DG-C,Gavilanes,C,11/11/22,3,C,724,priach,priach,priach,priach,0003,3.1,Y,Y,N,R136,NA,NA,2022-11-11,2022
DG-C,Gavilanes,C,11/11/22,3,D,725,priach,priach,priach,priach,0003,2.8,Y,Y,N,R135,NA,NA,2022-11-11,2022
DG-C,Gavilanes,C,11/11/22,3,D,726,priach,priach,priach,priach,0003,2.5,Y,Y,N,714,NA,NA,2022-11-11,2022
DG-C,Gavilanes,C,11/11/22,4,A,727,priach,priach,priach,priach,0003,2.7,Y,Y,N,727,NA,NA,2022-11-11,2022
DG-C,Gavilanes,C,11/11/22,4,A,728,priach,priach,priach,priach,0003,3.1,Y,Y,N,728,NA,NA,2022-11-11,2022
DG-C,Gavilanes,C,11/11/22,4,B,729,priach,priach,priach,priach,0003,3.6,Y,Y,N,729,NA,NA,2022-11-11,2022
DG-C,Gavilanes,C,11/11/22,4,C,730,priach,priach,priach,priach,0003,2.7,Y,Y,N,714,NA,NA,2022-11-11,2022
DG-C,Gavilanes,C,11/11/22,4,D,731,priach,priach,priach,priach,0003,4.1,Y,Y,N,728,NA,NA,2022-11-11,2022
DG-N,Gavilanes,N,11/11/22,1,A,732,priach,priach,priach,priach,0002,2.5,Y,Y,N,R141,NA,NA,2022-11-11,2022
DG-N,Gavilanes,N,11/11/22,1,A,733,priach,priach,priach,priach,0002,2.7,Y,Y,N,R141,NA,NA,2022-11-11,2022
DG-N,Gavilanes,N,11/11/22,1,A,734,priach,priach,priach,priach,0002,3.5,Y,Y,N,714,NA,NA,2022-11-11,2022
DG-N,Gavilanes,N,11/11/22,1,B,735,priach,priach,priach,priach,0002,3,Y,Y,N,R141,NA,NA,2022-11-11,2022
DG-N,Gavilanes,N,11/11/22,2,B,736,priach,priach,priach,priach,0002,2.9,Y,Y,N,R136,muerto,muerto,2022-11-11,2022
DG-N,Gavilanes,N,11/11/22,2,B,737,priach,priach,priach,priach,0002,3.5,Y,Y,N,729,NA,NA,2022-11-11,2022
DG-N,Gavilanes,N,11/11/22,2,B,738,priach,priach,priach,priach,0002,3,Y,Y,N,714,NA,NA,2022-11-11,2022
DG-N,Gavilanes,N,11/11/22,3,A,739,priach,priach,priach,priach,0002,3.1,Y,Y,N,729,NA,NA,2022-11-11,2022
DG-N,Gavilanes,N,11/11/22,3,A,740,priach,priach,priach,priach,0002,3.5,Y,Y,N,714,NA,NA,2022-11-11,2022
DG-N,Gavilanes,N,11/11/22,3,A,741,priach,priach,priach,priach,0002,2,Y,Y,N,R127,NA,NA,2022-11-11,2022
DG-N,Gavilanes,N,11/11/22,3,C,742,priach,priach,priach,priach,0002,2.5,Y,Y,N,R127,NA,NA,2022-11-11,2022
DG-N,Gavilanes,N,11/11/22,3,D,743,priach,priach,priach,priach,0002,2.6,Y,Y,N,R127,NA,NA,2022-11-11,2022
DG-N,Gavilanes,N,11/11/22,4,A,744,priach,priach,priach,priach,0002,4.2,Y,Y,N,R128,NA,NA,2022-11-11,2022
AZ-N,Aniseto-Caucho,N,14/11/22,1,B,745,priach,priach,priach,priach,0030,3.9,Y,Y,N,745,NA,NA,2022-11-14,2022
AZ-N,Aniseto-Caucho,N,14/11/22,1,B,746,priach,priach,priach,priach,0030,2.6,Y,Y,N,746,NA,NA,2022-11-14,2022
AZ-N,Aniseto-Caucho,N,14/11/22,1,D,747,priach,priach,priach,priach,0030,2.7,Y,Y,N,745,NA,NA,2022-11-14,2022
AZ-N,Aniseto-Caucho,N,14/11/22,1,D,748,priach,priach,priach,priach,0030,2.6,Y,Y,N,745,NA,NA,2022-11-14,2022
AZ-N,Aniseto-Caucho,N,14/11/22,1,D,749,priach,priach,priach,priach,0030,3.1,Y,Y,N,749,NA,NA,2022-11-14,2022
AZ-N,Aniseto-Caucho,N,14/11/22,2,C,750,priach,priach,priach,priach,0030,3.7,Y,Y,N,745,NA,NA,2022-11-14,2022
AZ-N,Aniseto-Caucho,N,14/11/22,3,D,751,priach,priach,priach,priach,0030,3.7,Y,Y,N,751,NA,NA,2022-11-14,2022
AZ-N,Aniseto-Caucho,N,14/11/22,3,D,752,priach,priach,priach,priach,0030,2.8,Y,Y,N,746,NA,NA,2022-11-14,2022
AZ-N,Aniseto-Caucho,N,14/11/22,4,B,753,priach,priach,priach,priach,0030,3.8,Y,Y,N,753,NA,NA,2022-11-14,2022
AZ-C,Aniseto-Caucho,C,14/11/22,1,B,754,priach,priach,priach,priach,0040,3.7,Y,Y,N,754,NA,NA,2022-11-14,2022
AZ-C,Aniseto-Caucho,C,14/11/22,1,B,755,priach,priach,priach,priach,0040,2.7,Y,Y,N,755,NA,NA,2022-11-14,2022
AZ-C,Aniseto-Caucho,C,14/11/22,1,B,756,priach,priach,priach,priach,0040,2.6,Y,Y,N,745,NA,NA,2022-11-14,2022
AZ-C,Aniseto-Caucho,C,14/11/22,1,C,757,priach,priach,priach,priach,0040,2.3,Y,Y,N,757,NA,NA,2022-11-14,2022
AZ-C,Aniseto-Caucho,C,14/11/22,1,D,758,priach,priach,priach,priach,0040,2.2,Y,Y,N,758,NA,NA,2022-11-14,2022
AZ-C,Aniseto-Caucho,C,14/11/22,1,D,759,priach,priach,priach,priach,0040,2.6,Y,Y,N,759,NA,NA,2022-11-14,2022
AZ-C,Aniseto-Caucho,C,14/11/22,1,D,760,priach,priach,priach,priach,0040,2.2,Y,Y,N,745,NA,NA,2022-11-14,2022
AZ-C,Aniseto-Caucho,C,14/11/22,2,B,761,priach,priach,priach,priach,0040,2.6,Y,Y,N,751,NA,NA,2022-11-14,2022
AZ-C,Aniseto-Caucho,C,14/11/22,4,B,762,boapel,boapel,boapel,boapel,0040,4.7,Y,Y,N,762,NA,NA,2022-11-14,2022
LG-N,Aniseto-Caucho,N,15/11/22,1,A,763,priach,priach,priach,priach,0002,1.8,Y,Y,N,763,NA,NA,2022-11-15,2022
LG-N,Aniseto-Caucho,N,15/11/22,1,A,764,priach,priach,priach,priach,0002,2,Y,Y,N,763,NA,NA,2022-11-15,2022
LG-N,Aniseto-Caucho,N,15/11/22,1,A,765,priach,priach,priach,priach,0002,2,Y,Y,N,763,NA,NA,2022-11-15,2022
LG-N,Aniseto-Caucho,N,15/11/22,1,C,766,boapel,boapel,boapel,boapel,0002,4.8,Y,Y,N,766,NA,NA,2022-11-15,2022
LG-N,Aniseto-Caucho,N,15/11/22,1,D,767,priach,priach,priach,boapel,0002,2.5,Y,Y,N,763,NA,NA,2022-11-15,2022
LG-N,Aniseto-Caucho,N,15/11/22,2,A,768,barpul,barpul,barpul,barpul,0002,2.2,Y,Y,N,768,NA,NA,2022-11-15,2022
LG-N,Aniseto-Caucho,N,15/11/22,2,B,769,priach,priach,priach,priach,0002,2.5,Y,Y,N,769,NA,NA,2022-11-15,2022
LG-N,Aniseto-Caucho,N,15/11/22,2,D,770,priach,priach,priach,priach,0002,2.6,Y,Y,N,763,NA,NA,2022-11-15,2022
LG-N,Aniseto-Caucho,N,15/11/22,2,D,771,priach,priach,priach,priach,0002,2.5,Y,Y,N,771,NA,NA,2022-11-15,2022
LG-N,Aniseto-Caucho,N,15/11/22,2,D,772,priach,priach,priach,priach,0002,2.7,Y,Y,N,769,NA,NA,2022-11-15,2022
LG-N,Aniseto-Caucho,N,15/11/22,2,D,773,priach,priach,priach,priach,0002,2.4,Y,Y,N,773,NA,NA,2022-11-15,2022
LG-N,Aniseto-Caucho,N,15/11/22,3,A,774,priach,priach,priach,priach,0002,2,Y,Y,N,771,NA,NA,2022-11-15,2022
LG-N,Aniseto-Caucho,N,15/11/22,3,A,775,dengry,scitsa,scitsa,scitsa,0002,2.6,Y,Y,N,775,NA,Dendropsophus gryllatus,2022-11-15,2022
LG-N,Aniseto-Caucho,N,15/11/22,3,B,776,priach,priach,priach,priach,0002,4.5,Y,Y,N,776,NA,NA,2022-11-15,2022
LG-N,Aniseto-Caucho,N,15/11/22,3,D,777,priach,priach,priach,priach,0002,2.5,Y,Y,N,777,NA,NA,2022-11-15,2022
LG-N,Aniseto-Caucho,N,15/11/22,3,D,778,priach,priach,priach,priach,0002,2.6,Y,Y,N,778,NA,NA,2022-11-15,2022
LG-N,Aniseto-Caucho,N,15/11/22,4,B,779,pri?,pri?,priach,priach,0002,2.5,Y,Y,N,779,NA,confirmar achatinus,2022-11-15,2022
LG-N,Aniseto-Caucho,N,15/11/22,4,B,780,priach,priach,priach,priach,0002,2.5,Y,Y,N,773,NA,NA,2022-11-15,2022
LG-N,Aniseto-Caucho,N,15/11/22,4,B,781,priach,priach,priach,priach,0002,3.5,Y,Y,N,763,NA,NA,2022-11-15,2022
LG-N,Aniseto-Caucho,N,15/11/22,4,B,782,priach,priach,priach,priach,0002,2.7,Y,Y,N,771,NA,NA,2022-11-15,2022
LG-N,Aniseto-Caucho,N,15/11/22,4,C,783,priach,priach,priach,priach,0002,4,Y,Y,N,763,NA,NA,2022-11-15,2022
LG-C,Aniseto-Caucho,C,15/11/22,1,A,784,priach,priach,priach,priach,0003,2.5,Y,Y,N,763,NA,NA,2022-11-15,2022
LG-C,Aniseto-Caucho,C,15/11/22,1,B,785,priach,priach,priach,priach,0003,1.6,Y,Y,N,771,NA,NA,2022-11-15,2022
LG-C,Aniseto-Caucho,C,15/11/22,1,B,786,priach,priach,priach,priach,0003,2.7,Y,Y,N,786,NA,NA,2022-11-15,2022
LG-C,Aniseto-Caucho,C,15/11/22,2,C,787,priach,priach,priach,priach,0003,2.5,Y,Y,N,763,NA,NA,2022-11-15,2022
LG-C,Aniseto-Caucho,C,15/11/22,3,A,788,priach,priach,priach,priach,0003,3.7,Y,Y,N,788,NA,NA,2022-11-15,2022
LG-C,Aniseto-Caucho,C,15/11/22,3,D,789,priach,priach,priach,priach,0003,3.5,Y,Y,N,771,NA,NA,2022-11-15,2022
LG-C,Aniseto-Caucho,C,15/11/22,3,D,790,priach,priach,priach,priach,0003,2.5,Y,Y,N,771,NA,NA,2022-11-15,2022
LG-C,Aniseto-Caucho,C,15/11/22,4,B,791,priach,priach,priach,priach,0003,2.7,Y,Y,N,763,NA,NA,2022-11-15,2022
LG-C,Aniseto-Caucho,C,15/11/22,4,C,792,priach,priach,priach,priach,0003,2.1,Y,Y,N,763,NA,NA,2022-11-15,2022
LG-C,Aniseto-Caucho,C,15/11/22,4,D,793,priach,priach,priach,priach,0003,1.5,Y,Y,N,769,NA,NA,2022-11-15,2022
LG-C,Aniseto-Caucho,C,15/11/22,4,D,794,priach,priach,priach,priach,0003,2.5,Y,Y,N,763,NA,NA,2022-11-15,2022
AZ-N,Aniseto-Caucho,N,16/11/22,1,C,795,priach,priach,priach,priach,0030,3.7,Y,Y,N,795,NA,NA,2022-11-16,2022
AZ-N,Aniseto-Caucho,N,16/11/22,1,C,796,priach,priach,priach,priach,0030,2.8,Y,Y,N,796,NA,NA,2022-11-16,2022
AZ-N,Aniseto-Caucho,N,16/11/22,1,C,797,pri?,pri?,priwal,priwal,0030,1.9,Y,Y,N,797,NA,"Pristimantis walkeri, confirmado por sequencia - P. walkeri?, P. nietoi?, P. esmeraldas?, misma como 804",2022-11-16,2022
AZ-N,Aniseto-Caucho,N,16/11/22,1,D,798,priach,priach,priach,priach,0030,2.5,Y,Y,N,798,NA,NA,2022-11-16,2022
AZ-N,Aniseto-Caucho,N,16/11/22,1,D,799,priach,priach,priach,priach,0030,2.8,Y,Y,N,798,NA,NA,2022-11-16,2022
AZ-N,Aniseto-Caucho,N,16/11/22,1,D,800,priach,priach,priach,priach,0030,2.5,Y,Y,N,798,NA,NA,2022-11-16,2022
AZ-N,Aniseto-Caucho,N,16/11/22,1,D,801,priach,priach,priach,priach,0030,3.7,Y,Y,N,801,NA,NA,2022-11-16,2022
AZ-N,Aniseto-Caucho,N,16/11/22,2,A,802,hyafle,cocma,hyatat,hyatat,0030,2.2,Y,Y,N,802,colectado,FVE piensa que es Cochranella mache,2022-11-16,2022
AZ-N,Aniseto-Caucho,N,16/11/22,2,B,803,priach,priach,priach,priach,0030,2.7,Y,Y,N,798,NA,NA,2022-11-16,2022
AZ-N,Aniseto-Caucho,N,16/11/22,3,A,804,pri?,pri?,priwal,priwal,0030,2.2,Y,Y,N,804,colectado,"Pristimantis walkeri, confirmado por sequencia - misma como 797",2022-11-16,2022
AZ-N,Aniseto-Caucho,N,16/11/22,3,C,805,priach,priach,priach,priach,0030,2.7,Y,Y,N,798,NA,NA,2022-11-16,2022
AZ-N,Aniseto-Caucho,N,16/11/22,4,A,806,priach,priach,priach,priach,0030,3.8,Y,Y,N,806,NA,NA,2022-11-16,2022
AZ-C,Aniseto-Caucho,C,16/11/22,1,A,807,priach,priach,priach,priach,0040,2.6,Y,Y,N,807,NA,NA,2022-11-16,2022
AZ-C,Aniseto-Caucho,C,16/11/22,1,B,808,priach,priach,priach,priach,0040,2.1,Y,Y,N,808,NA,NA,2022-11-16,2022
AZ-C,Aniseto-Caucho,C,16/11/22,1,C,809,priach,priach,priach,priach,0040,2.2,Y,Y,N,809,NA,NA,2022-11-16,2022
AZ-C,Aniseto-Caucho,C,16/11/22,1,D,810,hyafle,cocma,hyatat,hyatat,0040,2,Y,Y,N,810,NA,"misma como 802, FVE piensa que es Cochranella mache",2022-11-16,2022
AZ-C,Aniseto-Caucho,C,16/11/22,1,D,811,priach,priach,priach,priach,0040,2.3,Y,Y,N,R167,NA,NA,2022-11-16,2022
AZ-C,Aniseto-Caucho,C,16/11/22,3,C,812,priach,priach,priach,priach,0040,3,Y,Y,N,812,NA,NA,2022-11-16,2022
AZ-C,Aniseto-Caucho,C,16/11/22,4,B,813,priach,priach,priach,priach,0040,3.7,Y,Y,N,813,NA,NA,2022-11-16,2022
LG-N,Aniseto-Caucho,N,17/11/22,1,A,814,priach,priach,priach,priach,0002,2.2,Y,Y,N,814,NA,NA,2022-11-17,2022
LG-N,Aniseto-Caucho,N,17/11/22,1,A,815,priach,priach,priach,priach,0002,2.2,Y,Y,N,814,NA,NA,2022-11-17,2022
LG-N,Aniseto-Caucho,N,17/11/22,1,B,816,priach,priach,priach,priach,0002,3.6,Y,Y,N,816,NA,NA,2022-11-17,2022
LG-N,Aniseto-Caucho,N,17/11/22,1,D,817,priach,priach,priach,priach,0002,2.6,Y,Y,N,814,NA,NA,2022-11-17,2022
LG-N,Aniseto-Caucho,N,17/11/22,1,D,818,priach,priach,priach,priach,0002,4,Y,Y,N,816,NA,NA,2022-11-17,2022
LG-N,Aniseto-Caucho,N,17/11/22,2,A,819,priach,priach,priach,priach,0002,2.7,Y,Y,N,819,NA,NA,2022-11-17,2022
LG-N,Aniseto-Caucho,N,17/11/22,2,A,820,priach,priach,priach,priach,0002,1.6,Y,Y,N,814,NA,NA,2022-11-17,2022
LG-N,Aniseto-Caucho,N,17/11/22,2,B,821,priach,priach,priach,priach,0002,2.5,Y,Y,N,821,NA,NA,2022-11-17,2022
LG-N,Aniseto-Caucho,N,17/11/22,2,C,822,priach,priach,priach,priach,0002,2.1,Y,Y,N,822,NA,NA,2022-11-17,2022
LG-N,Aniseto-Caucho,N,17/11/22,2,D,823,boaboa,boaboa,trajor,trajor,0002,7.7,Y,Y,N,823,NA,"boana boans/ DFM: No es una Boana, es unTrachycephalus jordani. Las diferencias son muy claras, sobre todo en la cabeza.",2022-11-17,2022
LG-N,Aniseto-Caucho,N,17/11/22,3,A,824,priach,priach,priach,priach,0002,2.5,Y,Y,N,814,NA,NA,2022-11-17,2022
LG-N,Aniseto-Caucho,N,17/11/22,3,D,825,boaboa,boaboa,trajor,trajor,0002,7.7,Y,Y,N,823,NA,NA,2022-11-17,2022
LG-N,Aniseto-Caucho,N,17/11/22,4,A,826,priach,priach,priach,priach,0002,2,Y,Y,N,822,NA,NA,2022-11-17,2022
LG-N,Aniseto-Caucho,N,17/11/22,4,C,827,priach,priach,priach,priach,0002,4,Y,Y,N,821,NA,NA,2022-11-17,2022
LG-N,Aniseto-Caucho,N,17/11/22,4,C,828,priach,priach,priach,priach,0002,3.7,Y,Y,N,R168,NA,NA,2022-11-17,2022
LG-N,Aniseto-Caucho,N,17/11/22,4,C,829,boapel,boapel,boapel,boapel,0002,4.2,Y,Y,N,829,NA,NA,2022-11-17,2022
LG-C,Aniseto-Caucho,C,17/11/22,1,A,830,priach,priach,priach,priach,0003,1.5,Y,Y,N,822,NA,NA,2022-11-17,2022
LG-C,Aniseto-Caucho,C,17/11/22,1,D,831,priach,priach,priach,priach,0003,3,Y,Y,N,814,NA,NA,2022-11-17,2022
LG-C,Aniseto-Caucho,C,17/11/22,3,A,832,barpul,barpul,barpul,barpul,0003,2.2,Y,Y,N,832,NA,NA,2022-11-17,2022
LG-C,Aniseto-Caucho,C,17/11/22,3,C,833,priach,priach,priach,priach,0003,3.4,Y,Y,N,814,NA,NA,2022-11-17,2022
LG-C,Aniseto-Caucho,C,17/11/22,4,B,834,priach,priach,priach,priach,0003,2.2,Y,Y,N,814,NA,NA,2022-11-17,2022
LG-C,Aniseto-Caucho,C,17/11/22,4,D,835,boapel,boapel,boapel,boapel,0003,4.7,Y,Y,N,829,NA,NA,2022-11-17,2022
AZ-N,Aniseto-Caucho,N,18/11/22,1,C,836,priach,priach,priach,priach,0030,2.3,Y,Y,N,R171,NA,NA,2022-11-18,2022
AZ-N,Aniseto-Caucho,N,18/11/22,1,D,837,priach,priach,priach,priach,0030,2.2,Y,Y,N,837,NA,NA,2022-11-18,2022
AZ-N,Aniseto-Caucho,N,18/11/22,2,A,838,priach,priach,priach,priach,0030,2.7,Y,Y,N,838,NA,NA,2022-11-18,2022
AZ-N,Aniseto-Caucho,N,18/11/22,2,B,839,priach,priach,priach,priach,0030,3.9,Y,Y,N,838,NA,NA,2022-11-18,2022
AZ-N,Aniseto-Caucho,N,18/11/22,3,D,840,priach,priach,priach,priach,0030,2.7,Y,Y,N,R175,NA,NA,2022-11-18,2022
AZ-N,Aniseto-Caucho,N,18/11/22,3,D,841,priach,priach,priach,priach,0030,2.2,Y,Y,N,837,NA,NA,2022-11-18,2022
AZ-C,Aniseto-Caucho,C,18/11/22,1,B,842,dengry,scitsa,scitsa,scitsa,0040,3.1,Y,Y,N,842,colectado,Dendropsophus gryllatus,2022-11-18,2022
AZ-C,Aniseto-Caucho,C,18/11/22,1,B,843,scitsa,scitsa,boapel,boapel,0040,4.1,Y,Y,N,843,NA,NA,2022-11-18,2022
